Area,DistanceToCity,Cost,Ecology,Purity,Utilities,Neighbors,Children,SportsAndRecreation,Shops,Transport,Safety,City
8.0,77.0,250000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
20.0,39.0,1600000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
8.0,75.0,1100000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
12.0,15.0,840000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
12.0,86.0,250000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
12.0,16.0,600001.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
8.0,28.0,850000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
16.0,41.0,999998.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
12.0,0.0,12000000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
12.0,6.0,299000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
30.0,56.0,1125000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
6.0,26.0,800000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
20.0,56.0,750000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
15.0,56.0,562500.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
17.0,69.0,700000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
12.0,56.0,450000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
10.0,56.0,375000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
9.0,56.0,337500.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
8.0,57.0,300000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
7.0,56.0,257000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
10.0,47.0,1100000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
6.0,54.0,1100000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
12.0,70.0,1000000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,56.0,220000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
8.0,94.0,1490000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
6.0,53.0,600000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,21.0,2100000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
15.0,11.0,16000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
8.0,50.0,399000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,51.0,750000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
12.0,84.0,350000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
3.0,73.0,200000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
100.0,18.0,48000000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
15.0,37.0,2300000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
10.0,51.0,472500.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
10.0,48.0,1500000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
6.0,0.0,2215000.0,3.4,3.6,2.9,3.4,4.0,3.2,4.0,3.1,3.2,Московская область
24.0,60.0,4900000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
9.0,14.0,3700000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
10.0,70.0,140000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
21.0,6.0,14850000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
12.0,75.0,599000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,59.0,1090817.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
20.0,59.0,1101600.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
12.0,17.0,4000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
10.0,68.0,300000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
15.0,25.0,260000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
25.0,55.0,1300000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,43.0,2900000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,48.0,1300000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
8.0,80.0,119000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
4.0,51.0,600000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
12.0,40.0,540000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
20.0,13.0,7500000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
13.0,12.0,1600000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
7.0,50.0,250000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
20.0,52.0,1300000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
11.0,88.0,163000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
8.0,31.0,700000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
8.0,57.0,650000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
15.0,77.0,450000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,83.0,800000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
526.0,55.0,28000000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,47.0,1050000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
12.0,13.0,2220000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
20.0,57.0,980000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,76.0,900000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
14.0,75.0,209000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
14.0,80.0,125000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
6.0,11.0,1650000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
10.0,30.0,1000000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12.0,87.0,450000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
28.0,12.0,599000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
10.0,75.0,499000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
6.0,47.0,580000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
3.0,78.0,200000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
15.0,54.0,1300000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
7.0,49.0,335000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
10.0,75.0,149000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,58.0,1550000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,19.0,1800000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
9.0,86.0,79999.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
11.0,10.0,2500000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
260.0,74.0,500000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
10.0,21.0,750000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
12.0,57.0,900000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,20.0,350000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
13.0,64.0,900000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,75.0,299000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
8.0,54.0,1500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,50.0,134000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,44.0,2200000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,53.0,650000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
7.0,55.0,299000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
8.0,49.0,600000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
4.0,37.0,1000000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
25.0,8.0,1800000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,8.0,610000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,65.0,650000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
10.0,85.0,1550000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
9.0,48.0,950000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
13.0,15.0,900000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12.0,49.0,599000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,0.0,450000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
7.0,75.0,150000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
9.0,61.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
12.0,75.0,107000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
4.0,83.0,550000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
8.0,47.0,800000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
17.0,88.0,600000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
12.0,5.0,500000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
12.0,25.0,250000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
9.0,62.0,900000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
6.0,73.0,299000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
16.0,16.0,1500000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
25.0,81.0,900000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
7.0,72.0,100000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
8.0,22.0,119000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,30.0,125000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
9.0,34.0,2400000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
13.0,61.0,450000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
11.0,58.0,164000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,13.0,164000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
500.0,55.0,43000000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,55.0,790000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,56.0,2150000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
8.0,55.0,450000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,66.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
9.0,80.0,150000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
20.0,17.0,10500000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
13.0,67.0,750000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
11.0,0.0,5000000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
8.0,80.0,119000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
7.0,5.0,1850000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
10.0,35.0,499000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
438.0,80.0,3786000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
80.0,74.0,8960000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,74.0,2500000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
8.0,77.0,399000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
831.0,48.0,9973320.0,3.6,3.6,2.9,3.2,3.9,3.0,4.1,3.1,3.3,Московская область
8.0,56.0,600000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
15.0,54.0,134000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,20.0,370000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
15.0,20.0,1500000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
1260.0,75.0,1800000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
8.0,100.0,300000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
10.0,17.0,1750000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
10.0,53.0,320000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
7.0,47.0,450000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
4.0,19.0,1300000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
6.0,12.0,1900000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,95.0,700000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
366.0,15.0,53404211.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
6.0,86.0,300000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
15.0,54.0,600000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
9.0,7.0,3800000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
18.0,23.0,16000000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
7.0,16.0,1700000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,12.0,165000.0,2.9,3.9,3.3,4.1,3.9,3.4,3.5,3.4,4.1,Московская область
8.0,55.0,600000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
5.0,92.0,150000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
2800.0,89.0,2000000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
10.0,58.0,1400000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
50.0,68.0,5000000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
16.0,29.0,1599000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
14.0,54.0,1550000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
11.0,18.0,5000000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
28.0,20.0,7000000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
10.0,43.0,1300000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,0.0,400000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
22.0,69.0,1800000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,7.0,3000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
39.0,35.0,3999000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
5160.0,0.0,2000000.0,3.5,3.6,2.9,3.4,4.1,3.7,4.3,3.5,3.6,Московская область
6.0,0.0,800000.0,3.6,3.9,3.2,3.7,4.1,3.3,3.8,3.6,3.8,Московская область
10.0,50.0,1050000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,11.0,999000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
15.0,35.0,650000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
12.0,0.0,23990000.0,4.0,3.9,3.5,3.8,4.2,3.9,4.5,3.2,3.6,Московская область
21.0,77.0,400000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,79.0,95000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
520.0,95.0,90000000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
200.0,84.0,4500000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
10.0,38.0,2150000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
5.0,63.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
85.0,0.0,850000.0,3.8,3.1,2.9,3.7,3.9,3.5,4.0,3.3,3.2,Московская область
9.0,85.0,410000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
8.0,48.0,860000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
7.0,46.0,800000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,0.0,6990000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
12.0,66.0,1100000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
11.0,44.0,700000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
17.0,63.0,500000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
50.0,16.0,6000000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
6.0,55.0,300000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
13.0,12.0,4800000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
16.0,57.0,1350000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
1072.0,1.0,1300000000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
19.0,96.0,900000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
8.0,68.0,601522.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
7.0,14.0,2100000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,52.0,1150000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
26.0,16.0,11500000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
50.0,9.0,60000000.0,3.5,3.5,3.1,3.7,3.8,3.7,4.5,2.8,3.5,Московская область
9.0,31.0,1500000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
6.0,40.0,450000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
15.0,73.0,3500000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
10.0,6.0,400000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
15.0,53.0,2000000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
30.0,0.0,2150000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
37.0,15.0,6800000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
48.0,15.0,8373000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12011.0,30.0,27000000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
10377.0,31.0,25000000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
17.0,0.0,750000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
10.0,10.0,12000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
12.0,98.0,565000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
20.0,84.0,620000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
10.0,68.0,650000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
12.0,75.0,750000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
100.0,18.0,50000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
7.0,90.0,180000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
5.0,12.0,1500000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
113.0,53.0,14700000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
219.0,0.0,600000000.0,3.5,3.5,3.0,3.5,3.7,3.0,4.0,2.9,3.3,Московская область
60.0,42.0,1600000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
8.0,19.0,680000.0,3.7,3.3,2.8,3.5,3.5,3.2,4.4,2.8,3.7,Московская область
60.0,10.0,1500000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
15.0,80.0,650000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
12.0,70.0,1000000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
8.0,31.0,1100000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
12.0,59.0,1750000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,6.0,60000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
8.0,59.0,1530000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,43.0,400000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
11.0,0.0,750000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
9.0,27.0,2200000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
21.0,18.0,980000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
340.0,94.0,300000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
